,position,team,year,Points,Tries,Metres,Runs,Defenders Beaten,Clean Breaks,Passes,Try Assists,Kicks,Conversion Goals,Penalty Goals,Tackles,Tackles Missed,Turnovers Won,Turnovers Conceded,Penalties Conceded,Yellow Cards,Red Cards
Harry Doel,Fullback,worcester,2019,,,,,,,,,,,,,,,,,,
Jack Forsythe ,Fullback,worcester,2019,,,,,,,,,,,,,,,,,,
Jamie Shillcock,Fullback,worcester,2019, 5 , 1 , 45 , 12 , 5 , 0 , 7 , 1 , 7 , 0 , 0 , 6 , 0 , 0 , 4 , 0 , 0 , 0 
Jay Tyack,Fullback,worcester,2019,,,,,,,,,,,,,,,,,,
Kai Owen,,worcester,2019, 0 , 0 , 10 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 8 , 0 , 0 , 1 , 0 , 0 , 0 
Kyle Hatherell,Fullback,worcester,2019,,,,,,,,,,,,,,,,,,
Lewis Holsey,,worcester,2019,,,,,,,,,,,,,,,,,,
Marc Thomas,,worcester,2019,,,,,,,,,,,,,,,,,,
Melani Nanai,Wing,worcester,2019, 0 , 0 , 159 , 52 , 10 , 2 , 20 , 8 , 1 , 0 , 0 , 20 , 6 , 2 , 4 , 3 , 0 , 0 
Nikolai Klewinghaus,Centre,worcester,2019,,,,,,,,,,,,,,,,,,
Noah Heward,,worcester,2019,,,,,,,,,,,,,,,,,,
Oli Morris,Wing,worcester,2019,,,,,,,,,,,,,,,,,,
Ollie Lawrence,Centre 13,worcester,2019, 0 , 0 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Owen Williams,Fly half,worcester,2019,,,,,,,,,,,,,,,,,,
Paula Kinikinilau,Centre,worcester,2019,,,,,,,,,,,,,,,,,,
Perry Humphreys,Wing,worcester,2019, 20 , 4 , 216 , 41 , 7 , 8 , 5 , 0 , 5 , 0 , 0 , 30 , 3 , 2 , 8 , 0 , 0 , 0 
Rory Parata,Centre,worcester,2019,,,,,,,,,,,,,,,,,,
Seb Atkinson,Fullback,worcester,2019,,,,,,,,,,,,,,,,,,
Tom Howe,Wing,worcester,2019, 15 , 3 , 62 , 15 , 6 , 1 , 2 , 0 , 1 , 0 , 0 , 9 , 2 , 1 , 2 , 1 , 0 , 0 
Will Butler,Centre,worcester,2019,,,,,,,,,,,,,,,,,,
Will Chudley,Scrum half,worcester,2019,,,,,,,,,,,,,,,,,,
