,position,team,year,Points,Tries,Metres,Runs,Defenders Beaten,Clean Breaks,Passes,Try Assists,Kicks,Conversion Goals,Penalty Goals,Tackles,Tackles Missed,Turnovers Won,Turnovers Conceded,Penalties Conceded,Yellow Cards,Red Cards
Mike Sosene Feagai,Hooker,usa,2021, 0 , 0 , 12 , 3 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 2 , 0 , 0 , 0 
Nate Brakeley,Lock,usa,2021, 0 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 22 , 2 , 0 , 1 , 1 , 0 , 0 
Nick Civetta,Lock,usa,2021, 0 , 0 , 7 , 13 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 25 , 5 , 0 , 1 , 4 , 0 , 0 
Paul Mullen,Prop,usa,2021, 0 , 0 , 7 , 6 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 17 , 5 , 0 , 0 , 2 , 0 , 0 
Psalm Wooching,Flanker 6,usa,2021, 0 , 0 , 9 , 7 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 2 , 0 , 0 , 0 
Riekert Hattingh,Openside flanker,usa,2021, 0 , 0 , 21 , 10 , 1 , 0 , 2 , 0 , 0 , 0 , 0 , 23 , 2 , 0 , 2 , 1 , 0 , 1 
Rob Hawkins,Hooker,usa,2021,,,,,,,,,,,,,,,,,,
Bryce Campbell,Centre,usa,2021, 0 , 0 , 28 , 14 , 1 , 0 , 9 , 0 , 0 , 0 , 0 , 18 , 3 , 0 , 0 , 0 , 0 , 0 
Calvin Whiting,Centre 12,usa,2021, 0 , 0 , 32 , 13 , 1 , 0 , 5 , 0 , 0 , 0 , 0 , 26 , 5 , 0 , 2 , 0 , 0 , 0 
Christian Dyer,Fullback,usa,2021, 5 , 1 , 7 , 5 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 10 , 5 , 1 , 1 , 2 , 0 , 0 
Faka'osi Pifeleti,Fullback,usa,2021, 0 , 0 , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 1 , 0 , 0 , 0 , 0 , 0 
Kapeli Pifeleti,,usa,2021, 0 , 0 , 7 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 4 , 1 , 0 , 1 , 0 , 0 , 0 
Marcel Brache,Wing,usa,2021, 0 , 0 , 9 , 4 , 1 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 
Michael Baska,Scrum Half,usa,2021, 5 , 1 , 1 , 1 , 0 , 0 , 55 , 1 , 1 , 0 , 0 , 6 , 6 , 0 , 1 , 0 , 0 , 0 
Michael Dowsett,Scrum half,usa,2021,,,,,,,,,,,,,,,,,,
Mika Kruse,Right Wing,usa,2021, 0 , 0 , 8 , 5 , 0 , 0 , 5 , 2 , 1 , 0 , 0 , 9 , 3 , 0 , 5 , 0 , 0 , 0 
Mike Dabulas,Fullback,usa,2021,,,,,,,,,,,,,,,,,,
Mike Te'o,Wing,usa,2021, 0 , 0 , 36 , 11 , 0 , 0 , 6 , 0 , 0 , 0 , 0 , 11 , 0 , 0 , 2 , 2 , 0 , 0 
Nate Augspurger,Scrum half,usa,2021, 5 , 1 , 31 , 9 , 2 , 1 , 37 , 1 , 1 , 0 , 0 , 15 , 5 , 2 , 4 , 0 , 0 , 0 
Ross Adair,Wing,usa,2021,,,,,,,,,,,,,,,,,,
Ruben De Haas,Scrum half,usa,2021, 0 , 0 , 17 , 2 , 0 , 0 , 87 , 0 , 17 , 0 , 0 , 10 , 1 , 0 , 5 , 0 , 0 , 0 
Ryan James,Left Wing,usa,2021, 0 , 0 , 5 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 2 , 1 , 0 , 1 , 0 , 0 , 0 
Ryan Matyas,Wing,usa,2021, 5 , 1 , 9 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 7 , 5 , 0 , 1 , 1 , 0 , 0 
Siaosi Mahoni,Fullback,usa,2021, 0 , 0 , 3 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 0 
Tavita Lopeti,Outside centre,usa,2021,,,,,,,,,,,,,,,,,,
Tesimoni Tongauiha,Fullback,usa,2021,,,,,,,,,,,,,,,,,,
Will Hooley,Fullback,usa,2021, 0 , 0 , 2 , 2 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 , 4 , 0 , 0 , 0 , 0 , 0 
Will Magie,Fly half,usa,2021, 2 , 0 , 0 , 0 , 0 , 0 , 8 , 0 , 1 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 
