,position,team,year,Points,Tries,Metres,Runs,Defenders Beaten,Clean Breaks,Passes,Try Assists,Kicks,Conversion Goals,Penalty Goals,Tackles,Tackles Missed,Turnovers Won,Turnovers Conceded,Penalties Conceded,Yellow Cards,Red Cards
JP du Preez,Lock,sale,2022, 5 , 1 , 4 , 4 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 15 , 1 , 0 , 0 , 3 , 0 , 0 
Jacobus Wiese,Lock 4,sale,2022,,,,,,,,,,,,,,,,,,
Jean-Luc du Preez,Number 8,sale,2022, 20 , 4 , 178 , 77 , 5 , 2 , 25 , 15 , 5 , 0 , 0 , 99 , 8 , 6 , 9 , 6 , 0 , 0 
Joe Jones,Prop,sale,2022, 0 , 0 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 15 , 2 , 0 , 0 , 1 , 0 , 0 
Jonathan Ross,Flanker 6,sale,2022, 0 , 0 , 105 , 56 , 3 , 0 , 48 , 5 , 1 , 0 , 0 , 102 , 6 , 3 , 7 , 5 , 1 , 0 
Julien Brugnaut,Prop,sale,2022,,,,,,,,,,,,,,,,,,
Lood De Jager,Lock 4,sale,2022, 0 , 0 , 111 , 62 , 0 , 0 , 8 , 3 , 3 , 0 , 0 , 85 , 9 , 9 , 11 , 13 , 0 , 0 
Luc Barba,Lock,sale,2022,,,,,,,,,,,,,,,,,,
Matt Postlethwaite,Lock,sale,2022, 0 , 0 , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 6 , 0 , 2 , 0 , 0 , 0 , 0 
Nic Schonert,Prop,sale,2022, 0 , 0 , 49 , 20 , 8 , 0 , 3 , 3 , 7 , 0 , 0 , 63 , 12 , 3 , 2 , 8 , 0 , 0 
Ross Harrison,Loosehead Prop,sale,2022, 0 , 0 , 3 , 5 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 42 , 1 , 1 , 1 , 10 , 0 , 0 
Simon McIntyre,Prop,sale,2022, 0 , 0 , 12 , 6 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 37 , 3 , 1 , 0 , 5 , 0 , 0 
Tommy Taylor,Hooker,sale,2022, 0 , 0 , 14 , 11 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 27 , 1 , 1 , 7 , 2 , 0 , 0 
Tony Purpura,Prop,sale,2022,,,,,,,,,,,,,,,,,,
Vili Ma'afu,Flanker 6,sale,2022,,,,,,,,,,,,,,,,,,
Vili Toluta'u,Flanker 6,sale,2022,,,,,,,,,,,,,,,,,,
Aaron Read,Fullback,sale,2022, 5 , 1 , 33 , 3 , 4 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Alan MacGinty,Fly Half,sale,2022, 67 , 1 , 111 , 45 , 8 , 2 , 128 , 14 , 44 , 22 , 6 , 79 , 15 , 5 , 9 , 5 , 0 , 0 
Anerin Thomas,Fullback,sale,2022,,,,,,,,,,,,,,,,,,
Arron Reed,Wing,sale,2022, 25 , 5 , 83 , 20 , 5 , 1 , 8 , 1 , 5 , 0 , 0 , 17 , 5 , 2 , 2 , 1 , 0 , 0 
Byron McGuigan,Wing,sale,2022, 0 , 0 , 49 , 21 , 2 , 1 , 6 , 3 , 2 , 0 , 0 , 17 , 6 , 4 , 3 , 3 , 0 , 0 
Cal Ford,,sale,2022,,,,,,,,,,,,,,,,,,
Callum Morris,Scrum half,sale,2022,,,,,,,,,,,,,,,,,,
Callum Smith,,sale,2022,,,,,,,,,,,,,,,,,,
Christopher Ruiz,Fly half,sale,2022,,,,,,,,,,,,,,,,,,
Connor Doherty,,sale,2022, 0 , 0 , 9 , 4 , 0 , 0 , 3 , 1 , 0 , 0 , 0 , 6 , 2 , 0 , 0 , 2 , 0 , 0 
Faialaga Afamasaga,Centre,sale,2022,,,,,,,,,,,,,,,,,,
Florian Fritz,Centre,sale,2022,,,,,,,,,,,,,,,,,,
Francois De Klerk,Fullback,sale,2022, 13 , 1 , 12 , 4 , 0 , 0 , 127 , 2 , 42 , 4 , 0 , 5 , 3 , 1 , 2 , 0 , 0 , 0 
Giorgi Pruidze,Wing,sale,2022,,,,,,,,,,,,,,,,,,
Gus Warr,Scrum half,sale,2022, 0 , 0 , 8 , 5 , 0 , 0 , 63 , 0 , 11 , 0 , 0 , 10 , 2 , 1 , 1 , 0 , 0 , 0 
Ignacio Mieres,Fly half,sale,2022,,,,,,,,,,,,,,,,,,
Jack Metcalf,Fullback,sale,2022, 5 , 1 , 8 , 4 , 1 , 0 , 3 , 1 , 0 , 0 , 0 , 2 , 0 , 0 , 1 , 0 , 0 , 0 
Kieran Wilkinson,Fly half,sale,2022, 2 , 0 , 6 , 2 , 0 , 0 , 10 , 0 , 5 , 1 , 0 , 1 , 2 , 0 , 2 , 1 , 0 , 0 
Luke James,Centre,sale,2022, 10 , 2 , 115 , 38 , 8 , 3 , 18 , 9 , 16 , 0 , 0 , 6 , 10 , 0 , 5 , 0 , 0 , 0 
Manu Tuilagi,Centre 13,sale,2022, 5 , 1 , 21 , 5 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 8 , 1 , 0 , 0 , 2 , 0 , 0 
Marland Yarde,Wing,sale,2022, 5 , 1 , 23 , 9 , 1 , 0 , 5 , 1 , 2 , 0 , 0 , 4 , 2 , 1 , 1 , 0 , 0 , 0 
Rafi Quirke,Scrum Half,sale,2022, 0 , 0 , 33 , 12 , 1 , 0 , 101 , 1 , 24 , 0 , 0 , 5 , 1 , 0 , 2 , 0 , 0 , 0 
Raphael Quirke,Scrum half,sale,2022, 0 , 0 , 1 , 1 , 0 , 0 , 61 , 0 , 7 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 
Robert du Preez,Fly half,sale,2022, 58 , 3 , 83 , 28 , 4 , 1 , 56 , 5 , 12 , 11 , 7 , 45 , 9 , 3 , 7 , 5 , 0 , 0 
Rohan Janse van Rensburg,Centre,sale,2022, 20 , 4 , 129 , 45 , 4 , 2 , 30 , 3 , 1 , 0 , 0 , 37 , 15 , 1 , 14 , 4 , 1 , 0 
Rouban Birch,Fullback,sale,2022,,,,,,,,,,,,,,,,,,
Sam Dugdale,Fullback,sale,2022, 0 , 0 , 5 , 11 , 3 , 0 , 2 , 1 , 0 , 0 , 0 , 45 , 2 , 2 , 1 , 2 , 0 , 0 
Sam Hill,Centre,sale,2022,,,,,,,,,,,,,,,,,,
Sam James,Centre,sale,2022, 10 , 2 , 30 , 26 , 0 , 1 , 27 , 2 , 19 , 0 , 0 , 23 , 6 , 1 , 8 , 1 , 1 , 0 
Simon Hammersley,Fullback,sale,2022, 5 , 1 , 14 , 5 , 0 , 0 , 5 , 2 , 2 , 0 , 0 , 6 , 3 , 1 , 2 , 0 , 0 , 0 
Tom Curtis,,sale,2022,,,,,,,,,,,,,,,,,,
Tom Roebuck,Wing,sale,2022, 30 , 6 , 133 , 26 , 6 , 1 , 7 , 2 , 2 , 0 , 0 , 28 , 7 , 2 , 3 , 1 , 0 , 0 
Will Cliff,Scrum half,sale,2022, 0 , 0 , 23 , 8 , 1 , 0 , 176 , 0 , 47 , 0 , 0 , 24 , 2 , 0 , 5 , 1 , 0 , 0 
Andy Christie,Flanker 6,saracens,2022, 0 , 0 , 92 , 24 , 4 , 3 , 6 , 2 , 0 , 0 , 0 , 56 , 8 , 1 , 6 , 6 , 0 , 0 
Andy Saull,Flanker 6,saracens,2022,,,,,,,,,,,,,,,,,,
Ben Earl,Flanker 6,saracens,2022, 20 , 4 , 135 , 69 , 8 , 0 , 29 , 8 , 1 , 0 , 0 , 124 , 11 , 11 , 4 , 9 , 0 , 0 
Billy Vunipola,Number 8,saracens,2022, 0 , 0 , 180 , 87 , 7 , 0 , 60 , 8 , 2 , 0 , 0 , 102 , 8 , 10 , 12 , 11 , 0 , 0 
Callum Hunter-Hill,Lock,saracens,2022, 0 , 0 , 23 , 17 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 25 , 0 , 2 , 2 , 3 , 0 , 0 
Eroni Mawi,Prop,saracens,2022, 0 , 0 , 25 , 14 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 10 , 1 , 2 , 0 , 0 , 0 , 0 
Ethan Lewis,Hooker,saracens,2022, 0 , 0 , 7 , 3 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 11 , 0 , 0 , 0 , 1 , 0 , 0 
Gareth Milasinovich,Prop,saracens,2022, 0 , 0 , 5 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 
Jackson Wray,Number 8,saracens,2022, 0 , 0 , 47 , 14 , 1 , 1 , 3 , 1 , 0 , 0 , 0 , 25 , 2 , 2 , 2 , 1 , 0 , 0 
Janco Venter,Number 8,saracens,2022, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 
Marcel Henn,Flanker 6,saracens,2022,,,,,,,,,,,,,,,,,,
Marco Riccioni,Prop,saracens,2022,,,,,,,,,,,,,,,,,,
Netani Talei,Number 8,saracens,2022,,,,,,,,,,,,,,,,,,
Nick Isiekwe,Lock,saracens,2022, 0 , 0 , 28 , 18 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 47 , 4 , 6 , 4 , 3 , 0 , 0 
Ralph Adams-Hale,Prop,saracens,2022,,,,,,,,,,,,,,,,,,
Ratunaisa Nauma,Hooker,saracens,2022,,,,,,,,,,,,,,,,,,
Richard Barrington,Prop,saracens,2022, 0 , 0 , 9 , 5 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 20 , 3 , 1 , 0 , 3 , 0 , 0 
Sean Reffell,Flanker 6,saracens,2022,,,,,,,,,,,,,,,,,,
Theodore McFarland,Fullback,saracens,2022, 20 , 4 , 93 , 43 , 3 , 2 , 8 , 6 , 0 , 0 , 0 , 75 , 4 , 4 , 12 , 4 , 0 , 0 
Tim Swinson,Lock,saracens,2022, 0 , 0 , 45 , 19 , 1 , 0 , 9 , 2 , 0 , 0 , 0 , 63 , 4 , 3 , 5 , 6 , 0 , 0 
Tom Woolstencroft,Hooker,saracens,2022, 45 , 9 , 89 , 41 , 0 , 1 , 14 , 2 , 0 , 0 , 0 , 59 , 7 , 2 , 9 , 5 , 0 , 0 
Vincent Koch,Prop,saracens,2022, 5 , 1 , 59 , 30 , 1 , 1 , 6 , 3 , 0 , 0 , 0 , 101 , 4 , 2 , 3 , 9 , 0 , 0 
Alec Clarey,Fullback,saracens,2022, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 0 
Aled Davies,Scrum Half,saracens,2022, 0 , 0 , 31 , 10 , 2 , 1 , 179 , 2 , 47 , 0 , 0 , 16 , 4 , 0 , 6 , 3 , 1 , 0 
Alex Goode,Fullback,saracens,2022, 28 , 3 , 64 , 34 , 0 , 2 , 102 , 11 , 61 , 5 , 1 , 25 , 6 , 2 , 8 , 1 , 0 , 0 
Alex Lewington,Wing,saracens,2022, 25 , 5 , 137 , 24 , 7 , 6 , 15 , 3 , 9 , 0 , 0 , 16 , 8 , 0 , 10 , 0 , 0 , 0 
Alex Lozowski,Fly half,saracens,2022, 81 , 1 , 125 , 42 , 5 , 2 , 40 , 3 , 13 , 14 , 16 , 58 , 5 , 3 , 12 , 5 , 0 , 0 
Ben Harris,,saracens,2022,,,,,,,,,,,,,,,,,,
Benoit Jasmin,Wing,saracens,2022,,,,,,,,,,,,,,,,,,
Brandon Jackson,Fullback,saracens,2022, 0 , 0 , 7 , 2 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 0 , 1 , 0 , 1 , 0 , 0 , 0 
Dominic Morris,Outside centre,saracens,2022, 5 , 1 , 98 , 27 , 5 , 2 , 7 , 2 , 1 , 0 , 0 , 20 , 6 , 1 , 6 , 3 , 0 , 0 
Duncan Taylor,Centre,saracens,2022, 0 , 0 , 2 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 2 , 0 , 0 
Elliott Obatoyinbo,Wing,saracens,2022,,,,,,,,,,,,,,,,,,
Harvey Beaton,Fullback,saracens,2022, 0 , 0 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 4 , 0 , 3 , 0 , 4 , 0 , 0 
Ionatana Tino,Scrum half,saracens,2022,,,,,,,,,,,,,,,,,,
Ivan van Zyl,Scrum half,saracens,2022, 0 , 0 , 33 , 22 , 0 , 0 , 254 , 5 , 44 , 0 , 0 , 14 , 4 , 1 , 10 , 1 , 0 , 0 
Jack Cobden,Wing,saracens,2022,,,,,,,,,,,,,,,,,,
Josh Hallett,,saracens,2022, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
Kapeli Pifeleti,,saracens,2022,,,,,,,,,,,,,,,,,,
Luke Samoa,Fly half,saracens,2022,,,,,,,,,,,,,,,,,,
Manu Vunipola,Fullback,saracens,2022, 0 , 0 , 46 , 14 , 2 , 1 , 101 , 3 , 22 , 0 , 0 , 48 , 10 , 3 , 7 , 1 , 0 , 0 
Max Malins,Fly half,saracens,2022, 25 , 5 , 69 , 25 , 9 , 2 , 10 , 3 , 15 , 0 , 0 , 16 , 5 , 1 , 5 , 1 , 0 , 0 
Nick Tompkins,Centre,saracens,2022, 20 , 4 , 95 , 37 , 15 , 3 , 60 , 4 , 2 , 0 , 0 , 60 , 2 , 4 , 4 , 1 , 0 , 0 
Ralph Adams - Hale,Fullback,saracens,2022,,,,,,,,,,,,,,,,,,
Rotimi Segun,Wing,saracens,2022, 20 , 4 , 90 , 26 , 4 , 2 , 3 , 3 , 1 , 0 , 0 , 22 , 4 , 2 , 6 , 2 , 0 , 0 
Ruben De Haas,Scrum half,saracens,2022, 0 , 0 , 5 , 4 , 1 , 0 , 87 , 1 , 10 , 0 , 0 , 3 , 1 , 1 , 2 , 1 , 0 , 0 
Sabin-Florin Stratila,Fullback,saracens,2022,,,,,,,,,,,,,,,,,,
Sam Wainwright,,saracens,2022, 0 , 0 , 8 , 2 , 1 , 0 , 2 , 1 , 0 , 0 , 0 , 1 , 2 , 0 , 0 , 0 , 0 , 0 
Sean Maitland,Wing,saracens,2022, 15 , 3 , 71 , 21 , 3 , 1 , 8 , 4 , 3 , 0 , 0 , 30 , 7 , 4 , 2 , 1 , 0 , 0 
Tim Menzel,Scrum half,saracens,2022,,,,,,,,,,,,,,,,,,
Anthony Etrillard,Hooker,toulon,2022,,,,,,,,,,,,,,,,,,
Bastien Soury,Hooker,toulon,2022,,,,,,,,,,,,,,,,,,
Beka Gigashvili,Hooker,toulon,2022,,,,,,,,,,,,,,,,,,
Brian Alainu'uese,Lock,toulon,2022,,,,,,,,,,,,,,,,,,
Bruce Devaux,Prop,toulon,2022,,,,,,,,,,,,,,,,,,
Charles Ollivon,Number 8,toulon,2022,,,,,,,,,,,,,,,,,,
Christopher Tolofua,Hooker,toulon,2022,,,,,,,,,,,,,,,,,,
Eben Etzebeth,Lock,toulon,2022,,,,,,,,,,,,,,,,,,
Emerick Setiano,Prop,toulon,2022,,,,,,,,,,,,,,,,,,
Facundo Isa,Flanker 6,toulon,2022,,,,,,,,,,,,,,,,,,
Florian Fresia,Prop,toulon,2022,,,,,,,,,,,,,,,,,,
Jean-Baptiste Gros,Loosehead Prop,toulon,2022,,,,,,,,,,,,,,,,,,
Julien Ory,Flanker 7,toulon,2022,,,,,,,,,,,,,,,,,,
Raphael Lakafia,Flanker 7,toulon,2022,,,,,,,,,,,,,,,,,,
Romain Taofifenua,Lock,toulon,2022,,,,,,,,,,,,,,,,,,
Sergio Parisse,Number 8,toulon,2022,,,,,,,,,,,,,,,,,,
Swan Rebbadj,Lock,toulon,2022,,,,,,,,,,,,,,,,,,
Thomas Jolmes,Lock,toulon,2022,,,,,,,,,,,,,,,,,,
Willie Britz,Number 8,toulon,2022,,,,,,,,,,,,,,,,,,
Anthony Belleau,Fly half,toulon,2022,,,,,,,,,,,,,,,,,,
Anthony Meric,Scrum half,toulon,2022,,,,,,,,,,,,,,,,,,
Baptiste Serin,Scrum half,toulon,2022,,,,,,,,,,,,,,,,,,
Daniel Ikpefan,Wing,toulon,2022,,,,,,,,,,,,,,,,,,
Duncan Paia'aua,Fly half,toulon,2022,,,,,,,,,,,,,,,,,,
ErwanDridi,,toulon,2022,,,,,,,,,,,,,,,,,,
GabinVillière,Wing,toulon,2022,,,,,,,,,,,,,,,,,,
Gervais Cordin,Fullback,toulon,2022,,,,,,,,,,,,,,,,,,
Isaia Toeava,Fullback,toulon,2022,,,,,,,,,,,,,,,,,,
Jeremy Boyadjis,Fullback,toulon,2022,,,,,,,,,,,,,,,,,,
Julien Heriteau,Centre,toulon,2022,,,,,,,,,,,,,,,,,,
KalaniRobert,,toulon,2022,,,,,,,,,,,,,,,,,,
Louis Carbonel,Fullback,toulon,2022,,,,,,,,,,,,,,,,,,
LukaTchelidze,,toulon,2022,,,,,,,,,,,,,,,,,,
Ma'a Nonu,Centre 12,toulon,2022,,,,,,,,,,,,,,,,,,
MasivesiDakuwaqa,,toulon,2022,,,,,,,,,,,,,,,,,,
Ramiro Moyano,Wing,toulon,2022,,,,,,,,,,,,,,,,,,
RayanRebbadj,,toulon,2022,,,,,,,,,,,,,,,,,,
Robbie Robinson,Fly half,toulon,2022,,,,,,,,,,,,,,,,,,
Rudi Wulf,Centre,toulon,2022,,,,,,,,,,,,,,,,,,
Simon Moretti,Fly half,toulon,2022,,,,,,,,,,,,,,,,,,
Sonatane Takulua,Scrum half,toulon,2022,,,,,,,,,,,,,,,,,,
Sébastien Taofifenua,Fullback,toulon,2022,,,,,,,,,,,,,,,,,,
Thomas Hoarau,,toulon,2022,,,,,,,,,,,,,,,,,,
Théo Dachary,,toulon,2022,,,,,,,,,,,,,,,,,,
Alban Placines,Flanker 7,toulouse,2022, 0 , 0 , 17 , 5 , 0 , 0 , 6 , 2 , 0 , 0 , 0 , 14 , 1 , 1 , 1 , 2 , 0 , 0 
Anthony Jelonch,Flanker 7,toulouse,2022, 0 , 0 , 6 , 9 , 0 , 0 , 7 , 3 , 0 , 0 , 0 , 15 , 2 , 1 , 2 , 1 , 1 , 0 
Antoine Miquel,Number 8,toulouse,2022,,,,,,,,,,,,,,,,,,
Charlie Faumuina,Tighthead Prop,toulouse,2022,,,,,,,,,,,,,,,,,,
Cyril Baille,Prop,toulouse,2022, 0 , 0 , 18 , 8 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 6 , 1 , 0 , 0 , 2 , 0 , 0 
David Ainu'u,Prop,toulouse,2022,,,,,,,,,,,,,,,,,,
Dorian Aldegheri,Prop,toulouse,2022, 0 , 0 , 1 , 4 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 7 , 1 , 0 , 1 , 3 , 0 , 0 
Francois Cros,Blindside Flanker,toulouse,2022, 5 , 1 , 18 , 3 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 9 , 0 , 0 , 0 , 0 , 0 , 0 
Guillaume Cramont, Hooker,toulouse,2022, 0 , 0 , 4 , 3 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 1 , 0 , 0 , 0 
Joe Tekori,Lock,toulouse,2022,,,,,,,,,,,,,,,,,,
Julien Marchand,Hooker,toulouse,2022,,,,,,,,,,,,,,,,,,
Paulo Tafili,Prop,toulouse,2022, 0 , 0 , 7 , 4 , 0 , 0 , 1 , 1 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 
Peato Mauvaka,Hooker,toulouse,2022, 5 , 1 , 12 , 5 , 0 , 0 , 5 , 2 , 0 , 0 , 0 , 7 , 1 , 0 , 1 , 1 , 0 , 0 
Richie Arnold,Lock,toulouse,2022, 0 , 0 , 0 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 1 , 0 , 0 , 0 
Rodrigue Neti,Prop,toulouse,2022, 0 , 0 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 
Rory Arnold,Lock,toulouse,2022,,,,,,,,,,,,,,,,,,
Rynhard Elstadt,Lock,toulouse,2022,,,,,,,,,,,,,,,,,,
Selevasio Tolofua,Flanker 6,toulouse,2022,,,,,,,,,,,,,,,,,,
Thibaud Flament,Lock 5,toulouse,2022, 0 , 0 , 5 , 6 , 0 , 0 , 5 , 1 , 0 , 0 , 0 , 11 , 1 , 0 , 1 , 0 , 0 , 0 
Alexis Bales,Scrum half,toulouse,2022, 0 , 0 , 0 , 0 , 0 , 0 , 16 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 1 , 0 , 0 
Antoine Dupont,Scrum Half,toulouse,2022,,,,,,,,,,,,,,,,,,
Arthur Bonneval,Wing,toulouse,2022,,,,,,,,,,,,,,,,,,
Baptiste Germain,,toulouse,2022,,,,,,,,,,,,,,,,,,
Dimitri Delibles,Fullback,toulouse,2022,,,,,,,,,,,,,,,,,,
Emmanuel Meafou,,toulouse,2022, 5 , 1 , 11 , 6 , 0 , 0 , 3 , 2 , 0 , 0 , 0 , 4 , 0 , 1 , 5 , 2 , 0 , 0 
Juan Cruz Mallia,Centre,toulouse,2022, 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 1 , 0 , 0 , 7 , 0 , 1 , 1 , 1 , 0 , 0 
Lucas Tauzin,Fullback,toulouse,2022,,,,,,,,,,,,,,,,,,
Martin Page-Relo,Scrum half,toulouse,2022, 0 , 0 , 6 , 4 , 1 , 0 , 55 , 0 , 1 , 0 , 0 , 7 , 3 , 0 , 3 , 0 , 0 , 0 
Matthis Lebel,Fullback,toulouse,2022, 0 , 0 , 32 , 8 , 1 , 0 , 6 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 
Maxime Medard,Fullback,toulouse,2022, 0 , 0 , 13 , 3 , 1 , 0 , 6 , 0 , 2 , 0 , 0 , 2 , 2 , 0 , 1 , 0 , 0 , 0 
Pierre Fouyssac,Centre,toulouse,2022,,,,,,,,,,,,,,,,,,
Pita Ahki,Centre,toulouse,2022, 0 , 0 , 26 , 8 , 2 , 1 , 9 , 1 , 3 , 0 , 0 , 7 , 3 , 0 , 0 , 0 , 0 , 0 
Romain Ntamack,Fly half,toulouse,2022, 0 , 0 , 21 , 10 , 0 , 0 , 21 , 0 , 7 , 0 , 0 , 6 , 1 , 0 , 4 , 0 , 0 , 0 
Sofiane Guitoune,Fullback,toulouse,2022, 0 , 0 , 26 , 3 , 1 , 1 , 4 , 2 , 1 , 0 , 0 , 5 , 1 , 0 , 1 , 0 , 0 , 0 
Thomas Ramos,Fullback,toulouse,2022, 7 , 0 , 37 , 10 , 1 , 1 , 17 , 3 , 2 , 2 , 1 , 1 , 1 , 0 , 2 , 0 , 0 , 0 
Tim Nanai-Williams,Wing,toulouse,2022, 0 , 0 , 8 , 4 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 
Yannick Youyoutte,Fullback,toulouse,2022, 0 , 0 , 3 , 3 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 1 , 0 , 0 
Zack Holmes,Fly half,toulouse,2022,,,,,,,,,,,,,,,,,,
Alan O'Connor,Lock,ulster,2022, 0 , 0 , 118 , 66 , 1 , 0 , 26 , 4 , 0 , 0 , 0 , 120 , 6 , 4 , 6 , 8 , 1 , 0 
Duane Vermeulen,Number 8,ulster,2022, 5 , 1 , 134 , 61 , 2 , 0 , 22 , 3 , 0 , 0 , 0 , 89 , 3 , 9 , 3 , 6 , 0 , 0 
Eric O'Sullivan,Loosehead Prop,ulster,2022, 0 , 0 , 80 , 51 , 0 , 0 , 18 , 7 , 0 , 0 , 0 , 53 , 16 , 1 , 1 , 8 , 0 , 0 
John Andrew,Hooker,ulster,2022, 0 , 0 , 45 , 17 , 0 , 0 , 8 , 1 , 0 , 0 , 0 , 25 , 2 , 0 , 4 , 1 , 0 , 0 
Jordi Murphy,Flanker 6,ulster,2022, 0 , 0 , 49 , 28 , 1 , 0 , 7 , 0 , 0 , 0 , 0 , 36 , 2 , 1 , 3 , 3 , 0 , 0 
Marcus Rea,Number 8,ulster,2022, 0 , 0 , 128 , 61 , 2 , 0 , 14 , 0 , 0 , 0 , 0 , 88 , 16 , 9 , 8 , 9 , 0 , 0 
Marty Moore,Prop,ulster,2022, 5 , 1 , 99 , 54 , 1 , 0 , 12 , 2 , 0 , 0 , 0 , 60 , 9 , 1 , 3 , 4 , 0 , 0 
Nick Timoney,Number 8,ulster,2022, 5 , 1 , 194 , 80 , 10 , 1 , 31 , 5 , 0 , 0 , 0 , 143 , 10 , 7 , 7 , 3 , 1 , 0 
Sam Carter,Lock,ulster,2022, 10 , 2 , 70 , 33 , 0 , 0 , 4 , 1 , 0 , 0 , 0 , 48 , 5 , 1 , 2 , 3 , 0 , 0 
Tom O'Toole,Prop,ulster,2022, 0 , 0 , 38 , 22 , 0 , 0 , 9 , 1 , 0 , 0 , 0 , 50 , 2 , 1 , 1 , 4 , 0 , 0 
Aaron Sexton,Fullback,ulster,2022, 5 , 1 , 24 , 5 , 3 , 1 , 1 , 1 , 0 , 0 , 0 , 2 , 2 , 0 , 0 , 0 , 0 , 0 
Billy Burns,Fly half,ulster,2022, 9 , 0 , 100 , 40 , 10 , 2 , 230 , 5 , 61 , 3 , 1 , 69 , 25 , 2 , 7 , 3 , 0 , 0 
Craig Gilroy,Right Wing,ulster,2022, 5 , 1 , 45 , 18 , 5 , 0 , 6 , 1 , 5 , 0 , 0 , 9 , 4 , 0 , 5 , 3 , 1 , 0 
David Shanahan,Scrum half,ulster,2022, 0 , 0 , 2 , 2 , 0 , 0 , 64 , 0 , 7 , 0 , 0 , 2 , 4 , 1 , 2 , 0 , 0 , 0 
Declan Moore,,ulster,2022,,,,,,,,,,,,,,,,,,
Frank Bradshaw-Ryan,Fullback,ulster,2022,,,,,,,,,,,,,,,,,,
Ian Madigan,Fly Half,ulster,2022, 3 , 0 , 12 , 8 , 5 , 0 , 40 , 2 , 6 , 0 , 1 , 14 , 1 , 0 , 3 , 1 , 0 , 0 
John Cooney,Scrum half,ulster,2022, 30 , 0 , 28 , 9 , 2 , 0 , 282 , 0 , 61 , 9 , 4 , 29 , 10 , 0 , 8 , 1 , 0 , 0 
Luke Marshall,Centre 12,ulster,2022, 10 , 2 , 83 , 22 , 5 , 3 , 8 , 1 , 1 , 0 , 0 , 7 , 1 , 1 , 1 , 2 , 0 , 0 
Michael Lowry,Fullback,ulster,2022, 25 , 5 , 351 , 86 , 28 , 5 , 76 , 3 , 15 , 0 , 0 , 35 , 7 , 3 , 9 , 3 , 0 , 0 
Rob Lyttle,Wing,ulster,2022,,,,,,,,,,,,,,,,,,
Stuart McCloskey,Centre,ulster,2022, 15 , 3 , 163 , 51 , 7 , 3 , 54 , 10 , 6 , 0 , 0 , 40 , 2 , 1 , 3 , 1 , 0 , 0 
Archer Holz,Tighthead Prop,waratahs,2022, 0 , 0 , 21 , 14 , 0 , 0 , 8 , 0 , 0 , 0 , 0 , 41 , 5 , 1 , 1 , 3 , 0 , 0 
David Porecki,Hooker,waratahs,2022, 20 , 4 , 102 , 41 , 1 , 2 , 38 , 4 , 0 , 0 , 0 , 98 , 12 , 4 , 17 , 2 , 0 , 0 
Geoffrey Cridge,Lock 5,waratahs,2022, 0 , 0 , 67 , 38 , 0 , 0 , 16 , 4 , 0 , 0 , 0 , 39 , 8 , 3 , 4 , 4 , 0 , 0 
