,position,team,year,Points,Tries,Metres,Runs,Defenders Beaten,Clean Breaks,Passes,Try Assists,Kicks,Conversion Goals,Penalty Goals,Tackles,Tackles Missed,Turnovers Won,Turnovers Conceded,Penalties Conceded,Yellow Cards,Red Cards
Yan Rosetti,Hooker,gloucester,2021,,,,,,,,,,,,,,,,,,
 Louis Hillman-Cooper ,Fullback,gloucester,2021,,,,,,,,,,,,,,,,,,
Adam Hastings,Fly Half,gloucester,2021, 65 , 0 , 53 , 32 , 5 , 0 , 59 , 6 , 22 , 10 , 15 , 41 , 17 , 3 , 6 , 3 , 0 , 0 
Alex Morgan,,gloucester,2021, 0 , 0 , 3 , 2 , 0 , 0 , 1 , 0 , 1 , 0 , 0 , 12 , 2 , 0 , 0 , 0 , 0 , 0 
Beka Tsiklauri,Fly half,gloucester,2021,,,,,,,,,,,,,,,,,,
Ben Meehan,Scrum half,gloucester,2021, 0 , 0 , 9 , 13 , 0 , 0 , 350 , 3 , 117 , 0 , 0 , 34 , 13 , 2 , 4 , 3 , 0 , 0 
Billy Twelvetrees,Centre,gloucester,2021, 80 , 4 , 124 , 69 , 0 , 0 , 129 , 4 , 31 , 15 , 10 , 115 , 25 , 3 , 10 , 6 , 1 , 0 
Bryan Habana,Wing,gloucester,2021,,,,,,,,,,,,,,,,,,
Bryan O'Connor,Fullback,gloucester,2021, 0 , 0 , 3 , 3 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 
Cathal Marsh,Fly half,gloucester,2021,,,,,,,,,,,,,,,,,,
Charlie Chapman,Scrum half,gloucester,2021, 15 , 3 , 35 , 13 , 5 , 3 , 211 , 0 , 38 , 0 , 0 , 15 , 3 , 2 , 3 , 1 , 0 , 0 
Freddie Thomas,Fullback,gloucester,2021, 0 , 0 , 7 , 5 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 13 , 2 , 1 , 1 , 0 , 0 , 0 
George Barton,Centre,gloucester,2021, 45 , 1 , 18 , 21 , 8 , 2 , 67 , 1 , 28 , 8 , 8 , 46 , 12 , 2 , 3 , 1 , 0 , 0 
Giorgi Kveseladze,Wing,gloucester,2021, 0 , 0 , 19 , 9 , 1 , 0 , 6 , 0 , 2 , 0 , 0 , 30 , 4 , 3 , 1 , 1 , 0 , 0 
Jack Clement,,gloucester,2021, 10 , 2 , 137 , 50 , 3 , 3 , 32 , 7 , 2 , 0 , 0 , 94 , 13 , 6 , 12 , 11 , 0 , 0 
Jason Woodward,Fullback,gloucester,2021, 5 , 1 , 33 , 31 , 4 , 2 , 21 , 6 , 11 , 0 , 0 , 19 , 4 , 2 , 7 , 0 , 0 , 0 
Jonny May,Wing,gloucester,2021, 25 , 5 , 199 , 53 , 7 , 4 , 37 , 4 , 5 , 0 , 0 , 30 , 9 , 2 , 5 , 5 , 1 , 0 
Kyle Moyle,Fullback,gloucester,2021, 5 , 1 , 210 , 64 , 17 , 5 , 38 , 11 , 23 , 0 , 0 , 24 , 8 , 1 , 14 , 3 , 1 , 0 
Lewis Rees-Zammit,Right wing,gloucester,2021, 0 , 0 , 15 , 6 , 1 , 0 , 2 , 0 , 3 , 0 , 0 , 10 , 1 , 0 , 3 , 1 , 0 , 0 
Lloyd Evans,Centre,gloucester,2021, 55 , 1 , 87 , 35 , 5 , 2 , 110 , 7 , 15 , 10 , 10 , 43 , 9 , 2 , 11 , 3 , 0 , 0 
Lucas Lebraud,Wing,gloucester,2021,,,,,,,,,,,,,,,,,,
Luke McAlister,Fly half,gloucester,2021,,,,,,,,,,,,,,,,,,
Mark Atkinson,Centre 12,gloucester,2021, 10 , 2 , 239 , 102 , 6 , 5 , 131 , 11 , 18 , 0 , 0 , 132 , 21 , 5 , 11 , 7 , 0 , 0 
Ollie Thorley,Centre,gloucester,2021, 5 , 1 , 134 , 36 , 5 , 3 , 13 , 7 , 0 , 0 , 0 , 51 , 9 , 2 , 5 , 3 , 0 , 1 
Santiago Carreras,Centre,gloucester,2021, 5 , 1 , 195 , 48 , 6 , 5 , 31 , 7 , 23 , 0 , 0 , 43 , 25 , 2 , 13 , 7 , 3 , 0 
Stephen Varney,Scrum half,gloucester,2021, 0 , 0 , 16 , 8 , 3 , 0 , 109 , 1 , 18 , 0 , 0 , 9 , 3 , 0 , 6 , 1 , 0 , 0 
Steve Varney ,Fullback,gloucester,2021, 0 , 0 , 5 , 5 , 1 , 0 , 21 , 1 , 10 , 0 , 0 , 4 , 1 , 0 , 0 , 0 , 0 , 0 
Tom Seabrook,Wing,gloucester,2021, 10 , 2 , 76 , 22 , 4 , 1 , 7 , 1 , 5 , 0 , 0 , 28 , 5 , 3 , 2 , 0 , 1 , 0 
Tristan Tedder,Fullback,gloucester,2021,,,,,,,,,,,,,,,,,,
Alex Dombrandt,Blindside Flanker,harlequins,2021, 65 , 13 , 521 , 188 , 14 , 11 , 120 , 36 , 3 , 0 , 0 , 194 , 24 , 19 , 25 , 15 , 0 , 0 
Antonio Pavanello,Lock,harlequins,2021,,,,,,,,,,,,,,,,,,
Archie White,Flanker 7,harlequins,2021, 0 , 0 , 17 , 13 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 23 , 3 , 0 , 1 , 3 , 1 , 0 
Charles Geli,Hooker,harlequins,2021,,,,,,,,,,,,,,,,,,
Dino Lamb,Flanker 6,harlequins,2021, 10 , 2 , 150 , 80 , 2 , 1 , 25 , 6 , 0 , 0 , 0 , 143 , 15 , 3 , 8 , 10 , 1 , 0 
Jack Kenningham,Openside flanker,harlequins,2021, 10 , 2 , 149 , 92 , 6 , 1 , 17 , 6 , 2 , 0 , 0 , 200 , 20 , 17 , 7 , 8 , 0 , 0 
Jack Walker,Hooker,harlequins,2021, 0 , 0 , 84 , 58 , 0 , 1 , 20 , 4 , 1 , 0 , 0 , 77 , 8 , 5 , 17 , 4 , 0 , 0 
James Chisholm,Number 8,harlequins,2021, 5 , 1 , 243 , 118 , 7 , 1 , 26 , 5 , 1 , 0 , 0 , 151 , 23 , 5 , 14 , 17 , 0 , 0 
Joe Gray,Hooker,harlequins,2021, 5 , 1 , 61 , 23 , 0 , 0 , 12 , 2 , 1 , 0 , 0 , 26 , 4 , 0 , 4 , 1 , 0 , 0 
Joe Marler,Prop,harlequins,2021, 0 , 0 , 154 , 143 , 0 , 1 , 41 , 2 , 0 , 0 , 0 , 145 , 25 , 6 , 4 , 19 , 1 , 0 
Louis Martin,Hooker,harlequins,2021,,,,,,,,,,,,,,,,,,
Luke Wallace,Flanker 7,harlequins,2021, 0 , 0 , 4 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 5 , 0 , 0 , 0 , 0 , 0 , 0 
Matt Symons,Lock,harlequins,2021, 0 , 0 , 82 , 60 , 2 , 1 , 27 , 2 , 0 , 0 , 0 , 199 , 16 , 7 , 5 , 14 , 2 , 0 
Santiago Garcia Botta,Prop,harlequins,2021, 0 , 0 , 21 , 25 , 0 , 0 , 6 , 1 , 0 , 0 , 0 , 44 , 3 , 0 , 1 , 4 , 0 , 0 
Scott Baldwin,Hooker,worcester,2021, 0 , 0 , 59 , 38 , 0 , 0 , 21 , 2 , 0 , 0 , 0 , 60 , 12 , 3 , 14 , 7 , 0 , 0 
Sebastien Ferreira,Flanker 6,harlequins,2021,,,,,,,,,,,,,,,,,,
Simon Kerrod,Prop,harlequins,2021, 2 , 0 , 64 , 43 , 0 , 0 , 14 , 1 , 0 , 1 , 0 , 70 , 8 , 1 , 4 , 8 , 1 , 0 
Stephan Lewies,Lock,harlequins,2021, 10 , 2 , 178 , 71 , 6 , 3 , 18 , 5 , 2 , 0 , 0 , 101 , 5 , 8 , 6 , 13 , 0 , 0 
Tom Lawday,Number 8,harlequins,2021, 0 , 0 , 153 , 90 , 2 , 2 , 51 , 7 , 0 , 0 , 0 , 129 , 11 , 7 , 10 , 8 , 0 , 0 
Wilco Louw,Prop,harlequins,2021, 10 , 2 , 97 , 52 , 5 , 0 , 11 , 1 , 0 , 0 , 0 , 88 , 17 , 3 , 3 , 6 , 0 , 0 
Will Collier,Prop,harlequins,2021, 5 , 1 , 54 , 30 , 3 , 0 , 9 , 0 , 0 , 0 , 0 , 53 , 4 , 1 , 0 , 7 , 0 , 0 
Will Evans,Flanker 7,harlequins,2021, 10 , 2 , 59 , 30 , 1 , 0 , 21 , 2 , 1 , 0 , 0 , 67 , 7 , 11 , 3 , 5 , 0 , 0 
Adam Preocanin,Scrum half,harlequins,2021,,,,,,,,,,,,,,,,,,
Andre Esterhuizen,Centre,harlequins,2021, 39 , 7 , 590 , 159 , 13 , 7 , 121 , 27 , 5 , 2 , 0 , 141 , 20 , 12 , 26 , 4 , 0 , 1 
Ben Cima,Fullback,harlequins,2021,,,,,,,,,,,,,,,,,,
Ben Tapuai,Centre,harlequins,2021, 7 , 1 , 81 , 30 , 1 , 0 , 20 , 3 , 2 , 1 , 0 , 36 , 7 , 0 , 3 , 1 , 0 , 0 
Cadan Murley,Wing,harlequins,2021, 20 , 4 , 379 , 86 , 17 , 6 , 41 , 10 , 5 , 0 , 0 , 116 , 20 , 10 , 15 , 8 , 0 , 0 
Craig Trenier,Fullback,harlequins,2021, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 1 , 0 , 0 
Danny Care,Scrum half,harlequins,2021, 61 , 11 , 150 , 61 , 7 , 8 , 1302 , 24 , 274 , 0 , 0 , 89 , 35 , 14 , 30 , 9 , 0 , 0 
Fin Baxter,Fullback,harlequins,2021, 0 , 0 , 3 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 0 , 0 
Finn Baxter,Fullback,harlequins,2021, 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
George Hammond,,harlequins,2021, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 3 , 0 , 0 , 0 , 1 , 0 , 0 
Hugh Tizard,,harlequins,2021, 5 , 1 , 63 , 36 , 1 , 0 , 10 , 3 , 1 , 0 , 0 , 46 , 2 , 1 , 3 , 1 , 0 , 0 
Huw Jones,Centre,harlequins,2021, 0 , 0 , 96 , 27 , 3 , 2 , 16 , 5 , 2 , 0 , 0 , 36 , 7 , 2 , 4 , 3 , 0 , 0 
Jack Stafford,Scrum half,harlequins,2021,,,,,,,,,,,,,,,,,,
Joe Marchant,Centre,harlequins,2021, 67 , 13 , 361 , 121 , 28 , 8 , 67 , 16 , 11 , 1 , 0 , 135 , 16 , 13 , 19 , 11 , 2 , 0 
Jordan Els,,harlequins,2021, 0 , 0 , 38 , 14 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 15 , 0 , 0 , 0 , 0 , 0 , 0 
Lennox Anyanwu,Fullback,harlequins,2021,,,,,,,,,,,,,,,,,,
Lewis Gjaltema,Scrum half,harlequins,2021, 0 , 0 , 1 , 2 , 0 , 0 , 26 , 1 , 5 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 
Luke Northmore,Centre 13,harlequins,2021, 42 , 8 , 212 , 60 , 8 , 6 , 25 , 9 , 5 , 1 , 0 , 59 , 23 , 1 , 12 , 0 , 0 , 0 
Mak Wilson,Fullback,harlequins,2021, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 
MatasJurevicius,,harlequins,2021,,,,,,,,,,,,,,,,,,
Matt Protheroe,Fullback,harlequins,2021, 0 , 0 , 13 , 7 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 9 , 0 , 0 , 1 , 0 , 0 , 0 
Nick David,Fullback,harlequins,2021, 0 , 0 , 16 , 6 , 0 , 1 , 2 , 1 , 0 , 0 , 0 , 6 , 2 , 0 , 2 , 1 , 0 , 0 
Nikola Matawalu,Left Wing,harlequins,2021, 60 , 12 , 306 , 79 , 16 , 12 , 27 , 8 , 10 , 0 , 0 , 46 , 20 , 6 , 12 , 7 , 0 , 0 
Oscar Beard,Left wing,harlequins,2021, 12 , 2 , 43 , 18 , 3 , 0 , 4 , 2 , 1 , 1 , 0 , 9 , 2 , 0 , 0 , 1 , 0 , 0 
Sam Riley,,harlequins,2021, 0 , 0 , 25 , 11 , 0 , 0 , 5 , 1 , 0 , 0 , 0 , 10 , 3 , 0 , 3 , 1 , 0 , 0 
Scott Steele,Scrum half,harlequins,2021, 10 , 2 , 30 , 17 , 0 , 0 , 142 , 0 , 28 , 0 , 0 , 22 , 3 , 0 , 1 , 2 , 0 , 0 
Tommaso Allan,Fly half,harlequins,2021, 22 , 0 , 9 , 8 , 1 , 0 , 79 , 1 , 13 , 11 , 0 , 32 , 7 , 2 , 5 , 3 , 0 , 0 
Tyrone Green,Fullback,harlequins,2021, 50 , 10 , 702 , 202 , 58 , 11 , 127 , 27 , 34 , 0 , 0 , 92 , 24 , 7 , 37 , 8 , 0 , 0 
Viliami Taulani,Fly Half,harlequins,2021, 0 , 0 , 13 , 5 , 0 , 0 , 3 , 1 , 0 , 0 , 0 , 5 , 0 , 1 , 2 , 0 , 0 , 0 
Will Edwards,Fullback,harlequins,2021, 2 , 0 , 51 , 19 , 9 , 2 , 70 , 2 , 2 , 1 , 0 , 21 , 13 , 0 , 1 , 2 , 0 , 0 
William Hobson,Fullback,harlequins,2021, 0 , 0 , 4 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 
Andrew Makalio,Hooker,highlanders,2021,,,,,,,,,,,,,,,,,,
Ayden Johnstone,Prop,highlanders,2021, 5 , 1 , 24 , 20 , 1 , 0 , 5 , 0 , 0 , 0 , 0 , 61 , 5 , 1 , 2 , 6 , 0 , 0 
Bryn Evans,Lock,highlanders,2021, 5 , 1 , 65 , 31 , 1 , 1 , 23 , 1 , 0 , 0 , 0 , 84 , 10 , 12 , 7 , 3 , 0 , 0 
Christian Leo-Wille,Number 8,highlanders,2021,,,,,,,,,,,,,,,,,,
Ethan De Groot,Loosehead Prop,highlanders,2021, 10 , 2 , 74 , 37 , 2 , 0 , 5 , 1 , 0 , 0 , 0 , 80 , 3 , 3 , 5 , 18 , 0 , 0 
Fabian Holland,Lock 5,highlanders,2021,,,,,,,,,,,,,,,,,,
Gareth Evans,Flanker 6,highlanders,2021,,,,,,,,,,,,,,,,,,
Hugh Renton,Openside Flanker,highlanders,2021, 0 , 0 , 67 , 45 , 2 , 0 , 14 , 3 , 0 , 0 , 0 , 66 , 16 , 13 , 6 , 2 , 0 , 0 
James Lentjes,Flanker 7,highlanders,2021, 5 , 1 , 51 , 17 , 1 , 1 , 12 , 2 , 0 , 0 , 0 , 40 , 3 , 2 , 2 , 4 , 0 , 0 
Jermaine Ainsley,Prop,highlanders,2021,,,,,,,,,,,,,,,,,,
Josh Dickson,Lock,highlanders,2021, 10 , 2 , 116 , 54 , 2 , 1 , 31 , 1 , 0 , 0 , 0 , 93 , 16 , 4 , 7 , 8 , 1 , 0 
Josh Hohneck,Prop,highlanders,2021, 0 , 0 , 28 , 22 , 0 , 0 , 9 , 1 , 0 , 0 , 0 , 43 , 5 , 1 , 2 , 11 , 0 , 0 
Leni Apisai,Hooker,hurricanes,2021,,,,,,,,,,,,,,,,,,
Liam Coltman,Hooker,highlanders,2021, 5 , 1 , 49 , 38 , 1 , 0 , 8 , 1 , 0 , 0 , 0 , 58 , 5 , 5 , 13 , 5 , 0 , 0 
Marino Mikaele Tu'u,Number 8,highlanders,2021, 0 , 0 , 104 , 23 , 4 , 3 , 7 , 1 , 1 , 0 , 0 , 21 , 4 , 2 , 4 , 1 , 0 , 0 
Max Hicks,Blindside Flanker,highlanders,2021,,,,,,,,,,,,,,,,,,
Rhys Marshall,Hooker,highlanders,2021,,,,,,,,,,,,,,,,,,
Sam Caird,Lock 5,highlanders,2021,,,,,,,,,,,,,,,,,,
Shannon Frizell,Flanker 7,highlanders,2021, 10 , 2 , 229 , 111 , 13 , 3 , 49 , 16 , 0 , 0 , 0 , 94 , 9 , 8 , 13 , 8 , 0 , 0 
Aaron Smith,Scrum Half,highlanders,2021, 15 , 3 , 92 , 35 , 11 , 1 , 743 , 13 , 54 , 0 , 0 , 68 , 20 , 4 , 12 , 3 , 0 , 0 
Connor Garden-Bachop,Fullback,highlanders,2021, 15 , 3 , 163 , 41 , 7 , 4 , 24 , 4 , 7 , 0 , 0 , 19 , 5 , 1 , 7 , 1 , 0 , 0 
Denny Solomona,Right Wing,sale,2021, 0 , 0 , 83 , 28 , 8 , 3 , 6 , 1 , 1 , 0 , 0 , 18 , 8 , 2 , 1 , 5 , 0 , 0 
Fetuli Paea,Centre,highlanders,2021,,,,,,,,,,,,,,,,,,
Folau Fakatava,Scrum half,highlanders,2021, 10 , 2 , 23 , 14 , 9 , 2 , 175 , 4 , 11 , 0 , 0 , 24 , 4 , 2 , 4 , 4 , 0 , 0 
Freedom Vahaakolo,Right Wing,highlanders,2021, 0 , 0 , 26 , 9 , 0 , 0 , 5 , 2 , 1 , 0 , 0 , 3 , 1 , 0 , 3 , 2 , 0 , 0 
Josh Timu,Centre,highlanders,2021,,,,,,,,,,,,,,,,,,
Kayne Hammington,Scrum half,highlanders,2021, 0 , 0 , 3 , 4 , 0 , 0 , 86 , 2 , 4 , 0 , 0 , 13 , 3 , 0 , 3 , 0 , 0 , 0 
Liam Coombes-Fabling,Right Wing,highlanders,2021,,,,,,,,,,,,,,,,,,
Luca Inch,Fullback,highlanders,2021,,,,,,,,,,,,,,,,,,
Marty Banks,Fly half,highlanders,2021,,,,,,,,,,,,,,,,,,
Mitch Hunt,Fly half,highlanders,2021, 91 , 0 , 199 , 72 , 22 , 5 , 193 , 12 , 114 , 26 , 13 , 48 , 12 , 2 , 20 , 4 , 1 , 0 
Mosese Dawai,Wing,highlanders,2021,,,,,,,,,,,,,,,,,,
Patelesio Tomkinson,Centre,highlanders,2021, 20 , 4 , 132 , 57 , 11 , 1 , 31 , 6 , 3 , 0 , 0 , 86 , 21 , 9 , 9 , 8 , 1 , 0 
Rory van Vugt,Fullback,highlanders,2021,,,,,,,,,,,,,,,,,,
Sam Gilbert,Wing,highlanders,2021, 2 , 0 , 64 , 23 , 7 , 1 , 12 , 4 , 10 , 1 , 0 , 17 , 12 , 3 , 2 , 0 , 0 , 0 
Saula Mau,,highlanders,2021,,,,,,,,,,,,,,,,,,
Scott Gregory,Fullback,highlanders,2021, 15 , 3 , 145 , 57 , 12 , 3 , 33 , 4 , 4 , 0 , 0 , 101 , 23 , 5 , 5 , 3 , 0 , 0 
Sean Withy,,highlanders,2021,,,,,,,,,,,,,,,,,,
Solomona Alaimalo,Fullback,highlanders,2021, 0 , 0 , 5 , 4 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 4 , 2 , 1 , 1 , 0 , 0 , 0 
Thomas Umaga-Jensen,Centre,highlanders,2021, 5 , 1 , 53 , 16 , 1 , 2 , 6 , 2 , 0 , 0 , 0 , 5 , 2 , 1 , 0 , 0 , 0 , 0 
Vilimoni Koroi,Fullback,highlanders,2021,,,,,,,,,,,,,,,,,,
Alex Fidow,Prop,hurricanes,2021, 0 , 0 , 41 , 17 , 5 , 1 , 3 , 1 , 0 , 0 , 0 , 35 , 5 , 1 , 3 , 6 , 0 , 0 
Ardie Savea,Flanker 7,hurricanes,2021, 0 , 0 , 110 , 52 , 8 , 5 , 35 , 7 , 0 , 0 , 0 , 55 , 6 , 14 , 6 , 5 , 1 , 0 
Asafo Aumua,Hooker,hurricanes,2021, 30 , 6 , 161 , 25 , 8 , 3 , 5 , 0 , 0 , 0 , 0 , 44 , 3 , 1 , 3 , 1 , 0 , 0 
Ben May,Prop,hurricanes,2021,,,,,,,,,,,,,,,,,,
Blake Gibson,Openside Flanker,hurricanes,2021,,,,,,,,,,,,,,,,,,
Brayden Iose,Number 8,hurricanes,2021, 10 , 2 , 62 , 12 , 4 , 1 , 3 , 0 , 0 , 0 , 0 , 17 , 0 , 0 , 0 , 1 , 0 , 0 
Caleb Delaney,Lock 5,hurricanes,2021,,,,,,,,,,,,,,,,,,
Dane Coles,Hooker,hurricanes,2021, 15 , 3 , 35 , 24 , 2 , 0 , 25 , 2 , 1 , 0 , 0 , 68 , 8 , 4 , 13 , 2 , 1 , 0 
Devan Flanders,Lock,hurricanes,2021, 5 , 1 , 117 , 39 , 8 , 1 , 20 , 9 , 2 , 0 , 0 , 74 , 5 , 8 , 4 , 3 , 0 , 0 
Dominic Bird,Lock,hurricanes,2021,,,,,,,,,,,,,,,,,,
Du'Plessis Kirifi,Flanker 7,hurricanes,2021, 10 , 2 , 137 , 46 , 8 , 3 , 27 , 2 , 2 , 0 , 0 , 132 , 14 , 10 , 12 , 15 , 3 , 0 
Isaia Walker-Leawere,Lock,hurricanes,2021, 0 , 0 , 41 , 33 , 1 , 0 , 23 , 0 , 2 , 0 , 0 , 69 , 14 , 8 , 3 , 5 , 0 , 0 
Jacob Devery,Hooker,hurricanes,2021,,,,,,,,,,,,,,,,,,
James Blackwell,Lock,hurricanes,2021, 5 , 1 , 91 , 57 , 1 , 1 , 23 , 2 , 0 , 0 , 0 , 112 , 16 , 10 , 9 , 9 , 1 , 0 
James O'Reilly,Hooker,hurricanes,2021, 0 , 0 , 0 , 2 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 0 , 0 
Jared Proffit,Tighthead Prop,hurricanes,2021,,,,,,,,,,,,,,,,,,
Kianu Kereru-Symes,Hooker,hurricanes,2021,,,,,,,,,,,,,,,,,,
Pouri Rakete-Stones,Prop,hurricanes,2021, 0 , 0 , 8 , 5 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 18 , 3 , 0 , 0 , 2 , 0 , 0 
Raymond Tuputupu,Hooker,hurricanes,2021,,,,,,,,,,,,,,,,,,
Siua Maile,Hooker,hurricanes,2021,,,,,,,,,,,,,,,,,,
TK Howden,Blindside Flanker,hurricanes,2021,,,,,,,,,,,,,,,,,,
Tom Parsons,Lock,hurricanes,2021,,,,,,,,,,,,,,,,,,
Tyler Laubscher,Number 8,hurricanes,2021,,,,,,,,,,,,,,,,,,
Tyrel Lomax,Prop,hurricanes,2021, 0 , 0 , 46 , 36 , 2 , 1 , 14 , 2 , 0 , 0 , 0 , 87 , 9 , 2 , 3 , 13 , 1 , 0 
Xavier Numia,Prop,hurricanes,2021, 0 , 0 , 68 , 54 , 4 , 1 , 20 , 2 , 0 , 0 , 0 , 67 , 7 , 4 , 3 , 7 , 0 , 0 
Aiden Morgan,Fly Half,hurricanes,2021,,,,,,,,,,,,,,,,,,
Bailyn Sullivan,Centre,hurricanes,2021,,,,,,,,,,,,,,,,,,
Billy Proctor,Centre,hurricanes,2021, 20 , 4 , 154 , 45 , 9 , 3 , 44 , 6 , 2 , 0 , 0 , 63 , 8 , 3 , 7 , 1 , 0 , 0 
Cameron Roigard,,hurricanes,2021, 2 , 0 , 65 , 12 , 0 , 2 , 83 , 4 , 6 , 1 , 0 , 13 , 2 , 0 , 5 , 0 , 1 , 1 
Jackson Garden-Bachop,Fly half,hurricanes,2021, 0 , 0 , 2 , 1 , 0 , 0 , 22 , 0 , 7 , 0 , 0 , 3 , 2 , 0 , 0 , 0 , 0 , 0 
Jamie Booth,Scrum half,hurricanes,2021,,,,,,,,,,,,,,,,,,
Jordie Barrett,Fullback,hurricanes,2021, 139 , 5 , 263 , 97 , 27 , 9 , 113 , 19 , 91 , 33 , 16 , 34 , 11 , 4 , 13 , 4 , 0 , 0 
Josh Moorby,Fullback,hurricanes,2021,,,,,,,,,,,,,,,,,,
Julian Savea,Centre 12,hurricanes,2021, 25 , 5 , 265 , 60 , 12 , 7 , 42 , 8 , 3 , 0 , 0 , 37 , 17 , 2 , 7 , 3 , 0 , 0 
Logan Henry,Scrum Half,hurricanes,2021,,,,,,,,,,,,,,,,,,
Pepesana Patafilo,Centre,hurricanes,2021, 5 , 1 , 10 , 4 , 2 , 1 , 4 , 2 , 1 , 0 , 0 , 3 , 0 , 2 , 0 , 0 , 0 , 0 
Peter Umaga-Jensen,Centre 12,hurricanes,2021, 5 , 1 , 131 , 41 , 5 , 3 , 28 , 5 , 4 , 0 , 0 , 42 , 11 , 1 , 7 , 1 , 0 , 0 
Richard Judd,Scrum half,hurricanes,2021,,,,,,,,,,,,,,,,,,
Riley Higgins,Centre 13,hurricanes,2021,,,,,,,,,,,,,,,,,,
Ruben Love,,hurricanes,2021, 6 , 0 , 43 , 20 , 6 , 2 , 43 , 2 , 21 , 0 , 1 , 11 , 5 , 1 , 6 , 2 , 1 , 0 
Salesi Rayasi,Wing,hurricanes,2021, 25 , 5 , 280 , 69 , 26 , 5 , 54 , 19 , 17 , 0 , 0 , 48 , 8 , 6 , 13 , 5 , 0 , 0 
TJ Perenara,Scrum half,hurricanes,2021,,,,,,,,,,,,,,,,,,
Teihorangi Walden,Centre 12,hurricanes,2021,,,,,,,,,,,,,,,,,,
Wes Goosen,Right Wing,hurricanes,2021, 15 , 3 , 166 , 31 , 17 , 2 , 13 , 5 , 5 , 0 , 0 , 37 , 7 , 3 , 4 , 1 , 0 , 0 
Dany Priso,Prop,la-rochelle,2021, 0 , 0 , 33 , 13 , 1 , 0 , 3 , 0 , 0 , 0 , 0 , 24 , 3 , 0 , 1 , 3 , 0 , 0 
Facundo Bosch,Hooker,la-rochelle,2021, 0 , 0 , 33 , 8 , 3 , 0 , 3 , 1 , 0 , 0 , 0 , 15 , 0 , 0 , 3 , 0 , 0 , 0 
Gregory Alldritt,Flanker 7,la-rochelle,2021, 10 , 2 , 143 , 62 , 2 , 2 , 28 , 5 , 0 , 0 , 0 , 60 , 6 , 1 , 6 , 1 , 0 , 0 
Guram Papidze,Prop,la-rochelle,2021,,,,,,,,,,,,,,,,,,
Leo Aouf,Prop,la-rochelle,2021,,,,,,,,,,,,,,,,,,
Mathieu Tanguy,Lock,la-rochelle,2021,,,,,,,,,,,,,,,,,,
Matthias Haddad,Openside flanker,la-rochelle,2021,,,,,,,,,,,,,,,,,,
Paul Boudehent,Openside Flanker,la-rochelle,2021, 0 , 0 , 8 , 4 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 9 , 1 , 0 , 1 , 0 , 0 , 0 
Pierre Bourgarit,Hooker,la-rochelle,2021, 0 , 0 , 58 , 21 , 1 , 2 , 7 , 3 , 0 , 0 , 0 , 52 , 6 , 2 , 7 , 2 , 0 , 0 
Ramiro Herrera,Prop,la-rochelle,2021, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 3 , 2 , 0 , 0 , 0 , 0 , 0 
Reda Wardi,Prop,la-rochelle,2021, 5 , 1 , 30 , 17 , 0 , 0 , 8 , 2 , 0 , 0 , 0 , 32 , 4 , 1 , 0 , 2 , 0 , 0 
Remi Bourdeau,Flanker 6,la-rochelle,2021, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 8 , 1 , 0 , 0 , 1 , 0 , 0 
Remi Picquette,Lock 5,la-rochelle,2021,,,,,,,,,,,,,,,,,,
Romain Sazy,Lock,la-rochelle,2021, 0 , 0 , 39 , 15 , 0 , 0 , 3 , 0 , 0 , 0 , 0 , 40 , 2 , 0 , 2 , 5 , 0 , 0 
Samuel Lagrange,Hooker,la-rochelle,2021,,,,,,,,,,,,,,,,,,
Thomas Lavault,Lock,la-rochelle,2021, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 6 , 1 , 0 , 0 , 0 , 0 , 0 
